transaction_id,store_id,cashier_id,date,line_id,product_sku,quantity,unit_price,discount_applied,total
1233,3,5013,2025-12-03T21:34:48.982353,3740,PROD-0000607,10,464.79,11.23,4636.67
1234,5,34,2026-03-07T21:35:48.982353,3741,PROD-0000587,6,455.4,11.6,2720.8
1234,5,34,2026-03-07T21:35:48.982353,3742,PROD-0000262,7,397.11,2.9,2776.87
1234,5,34,2026-03-07T21:35:48.982353,3743,PROD-0001169,1,461.2,8.14,453.06
1235,2,5012,2026-05-06T01:51:48.982353,3744,PROD-0000924,4,444.1,11.65,1764.75
1235,2,5012,2026-05-06T01:51:48.982353,3745,PROD-0000732,7,42.55,12.3,285.55
1236,4,5016,2025-08-05T15:57:48.982353,3746,PROD-0000049,1,193.15,13.71,179.44
1236,4,5016,2025-08-05T15:57:48.982353,3747,PROD-0000956,7,310.09,10.32,2160.31
1236,4,5016,2025-08-05T15:57:48.982353,3748,PROD-0000605,5,465.2,8.6,2317.4
1236,4,5016,2025-08-05T15:57:48.982353,3749,PROD-0000862,2,98.42,17.99,178.85
1236,4,5016,2025-08-05T15:57:48.982353,3750,PROD-0000762,6,124.61,7.15,740.51
1237,2,5012,2025-08-31T17:26:48.982353,3751,PROD-0001117,4,77.66,7.58,303.06
1237,2,5012,2025-08-31T17:26:48.982353,3752,PROD-0000319,9,245.13,4.04,2202.13
1237,2,5012,2025-08-31T17:26:48.982353,3753,PROD-0000474,7,136.57,17.49,938.5
1237,2,5012,2025-08-31T17:26:48.982353,3754,PROD-0000584,2,480.72,18.44,943
1237,2,5012,2025-08-31T17:26:48.982353,3755,PROD-0001181,7,477.65,9.46,3334.09
1238,7,5008,2026-03-05T00:54:48.982353,3756,PROD-0000366,9,252.03,11.14,2257.13
1238,7,5008,2026-03-05T00:54:48.982353,3757,PROD-0000332,9,299.28,14.41,2679.11
1238,7,5008,2026-03-05T00:54:48.982353,3758,PROD-0000803,10,317.23,17.56,3154.74
1238,7,5008,2026-03-05T00:54:48.982353,3759,PROD-0000357,1,411.6,10.56,401.04
1238,7,5008,2026-03-05T00:54:48.982353,3760,PROD-0000825,5,75.26,3.8,372.5
1239,9,5015,2026-03-25T03:43:48.982353,3761,PROD-0000814,8,97.24,18.98,758.94
1239,9,5015,2026-03-25T03:43:48.982353,3762,PROD-0000408,3,428.02,19.25,1264.81
1239,9,5015,2026-03-25T03:43:48.982353,3763,PROD-0001116,1,168.16,0.15,168.01
1240,8,22,2025-11-14T02:13:48.982353,3764,PROD-0000589,9,137.1,7.06,1226.84
1240,8,22,2025-11-14T02:13:48.982353,3765,PROD-0000407,9,235.81,13.8,2108.49
1240,8,22,2025-11-14T02:13:48.982353,3766,PROD-0000115,8,310.75,7.78,2478.22
1240,8,22,2025-11-14T02:13:48.982353,3767,PROD-0000539,6,450,16.79,2683.21
1241,7,5008,2026-05-19T21:37:48.982353,3768,PROD-0000185,7,51.99,10.84,353.09
1241,7,5008,2026-05-19T21:37:48.982353,3769,PROD-0000213,9,417.76,1.09,3758.75
1242,4,5016,2025-09-24T21:19:48.982353,3770,PROD-0000161,9,95.09,19.52,836.29
1242,4,5016,2025-09-24T21:19:48.982353,3771,PROD-0000093,9,198.39,11.11,1774.4
1242,4,5016,2025-09-24T21:19:48.982353,3772,PROD-0001118,5,416,8.82,2071.18
1242,4,5016,2025-09-24T21:19:48.982353,3773,PROD-0000881,2,110.14,14.78,205.5
1242,4,5016,2025-09-24T21:19:48.982353,3774,PROD-0000292,1,202.47,2.56,199.91
1243,4,5016,2025-07-20T02:25:48.982353,3775,PROD-0000971,5,431.87,14.93,2144.42
1243,4,5016,2025-07-20T02:25:48.982353,3776,PROD-0001072,5,81.94,5.07,404.63
1243,4,5016,2025-07-20T02:25:48.982353,3777,PROD-0000256,4,328.53,18.55,1295.57
1243,4,5016,2025-07-20T02:25:48.982353,3778,PROD-0001178,10,452.96,9.34,4520.26
1244,2,5012,2025-06-29T02:12:48.982353,3779,PROD-0000803,2,298.8,14.62,582.98
1244,2,5012,2025-06-29T02:12:48.982353,3780,PROD-0000852,7,151.51,7.9,1052.67
1244,2,5012,2025-06-29T02:12:48.982353,3781,PROD-0001035,5,438.79,19.42,2174.53
1244,2,5012,2025-06-29T02:12:48.982353,3782,PROD-0000728,3,114.09,6.73,335.54
1245,2,5012,2025-10-18T00:20:48.982353,3783,PROD-0000148,10,22.86,1.5,227.1
1245,2,5012,2025-10-18T00:20:48.982353,3784,PROD-0000509,4,174.46,6.05,691.79
1245,2,5012,2025-10-18T00:20:48.982353,3785,PROD-0000005,9,385.34,4.73,3463.33
1245,2,5012,2025-10-18T00:20:48.982353,3786,PROD-0000891,8,455.62,12.12,3632.84
1246,5,34,2025-10-30T17:54:48.982353,3787,PROD-0000745,8,8.1,1.87,62.93
1246,5,34,2025-10-30T17:54:48.982353,3788,PROD-0000718,5,439.65,9.56,2188.69
1246,5,34,2025-10-30T17:54:48.982353,3789,PROD-0000946,1,260.67,12.75,247.92
1247,5,34,2026-05-28T04:32:48.982353,3790,PROD-0000368,2,498.89,13.36,984.42
1248,8,22,2026-03-02T17:47:48.982353,3791,PROD-0000716,2,225.67,5.8,445.54
1248,8,22,2026-03-02T17:47:48.982353,3792,PROD-0000639,6,89.57,8.82,528.6
1248,8,22,2026-03-02T17:47:48.982353,3793,PROD-0001124,1,67.81,8.27,59.54
1248,8,22,2026-03-02T17:47:48.982353,3794,PROD-0000559,10,248.01,10.58,2469.52
1249,2,5012,2026-03-25T18:20:48.982353,3795,PROD-0000203,2,462.81,13.16,912.46
1249,2,5012,2026-03-25T18:20:48.982353,3796,PROD-0001003,8,369.15,15.06,2938.14
1250,4,5016,2025-11-02T19:17:48.982353,3797,PROD-0000674,4,298.25,4.56,1188.44
1250,4,5016,2025-11-02T19:17:48.982353,3798,PROD-0000011,6,416.41,12.04,2486.42
1250,4,5016,2025-11-02T19:17:48.982353,3799,PROD-0000855,3,243.72,16.67,714.49
1251,6,5010,2025-07-21T23:08:48.982353,3800,PROD-0000078,2,63.35,18.86,107.84
1251,6,5010,2025-07-21T23:08:48.982353,3801,PROD-0000999,9,238.04,7.84,2134.52
1252,4,5016,2026-02-03T03:06:48.982353,3802,PROD-0000647,8,424.53,1,3395.24
1252,4,5016,2026-02-03T03:06:48.982353,3803,PROD-0000337,8,197.37,7.32,1571.64
1252,4,5016,2026-02-03T03:06:48.982353,3804,PROD-0000456,2,44.02,7.18,80.86
1252,4,5016,2026-02-03T03:06:48.982353,3805,PROD-0000297,4,46.45,2.71,183.09
1253,7,5008,2026-05-16T23:59:48.982353,3806,PROD-0000558,8,184.92,5.59,1473.77
1254,2,5012,2025-09-22T18:46:48.982353,3807,PROD-0000884,9,354.3,6.54,3182.16
1254,2,5012,2025-09-22T18:46:48.982353,3808,PROD-0000138,7,337.69,1.5,2362.33
1254,2,5012,2025-09-22T18:46:48.982353,3809,PROD-0000517,9,461.42,6.41,4146.37
1255,7,5019,2025-12-12T17:03:48.982353,3810,PROD-0000761,4,253.04,18.04,994.12
1255,7,5019,2025-12-12T17:03:48.982353,3811,PROD-0000954,6,321.54,14.59,1914.65
1255,7,5019,2025-12-12T17:03:48.982353,3812,PROD-0000428,1,391.98,13.02,378.96
1255,7,5019,2025-12-12T17:03:48.982353,3813,PROD-0000297,5,117.25,13.82,572.43
1256,7,5011,2026-05-02T01:17:48.982353,3814,PROD-0000287,5,212.88,7.06,1057.34
1257,6,5010,2025-10-04T17:21:48.982353,3815,PROD-0000340,9,86.29,18.65,757.96
1257,6,5010,2025-10-04T17:21:48.982353,3816,PROD-0000490,3,76.97,3.36,227.55
1257,6,5010,2025-10-04T17:21:48.982353,3817,PROD-0000534,3,263.46,10.48,779.9
1257,6,5010,2025-10-04T17:21:48.982353,3818,PROD-0000397,8,37.66,2.99,298.29
1258,1,10,2025-07-19T20:47:48.982353,3819,PROD-0001038,9,383.34,0.17,3449.89
1258,1,10,2025-07-19T20:47:48.982353,3820,PROD-0000091,4,394.71,12.84,1566
1259,7,5008,2025-06-25T23:26:48.982353,3821,PROD-0000832,9,104.8,10.54,932.66
1260,1,5007,2026-01-17T20:41:48.982353,3822,PROD-0000549,5,320.79,8.78,1595.17
1260,1,5007,2026-01-17T20:41:48.982353,3823,PROD-0000181,7,72.86,2.4,507.62
1261,3,12,2026-01-04T16:51:48.982353,3824,PROD-0000878,1,54.72,12.98,41.74
1261,3,12,2026-01-04T16:51:48.982353,3825,PROD-0000179,3,120.67,5.07,356.94
1261,3,12,2026-01-04T16:51:48.982353,3826,PROD-0000813,4,248.77,18.12,976.96
1262,1,10,2026-03-16T22:11:48.982353,3827,PROD-0000140,7,422.16,12.2,2942.92
1262,1,10,2026-03-16T22:11:48.982353,3828,PROD-0000378,1,499.32,13.93,485.39
1262,1,10,2026-03-16T22:11:48.982353,3829,PROD-0000256,10,381.08,7.33,3803.47
1262,1,10,2026-03-16T22:11:48.982353,3830,PROD-0000404,6,220.64,10.28,1313.56
1263,8,22,2026-02-01T23:19:48.982353,3831,PROD-0000171,6,437.42,5.59,2618.93
1263,8,22,2026-02-01T23:19:48.982353,3832,PROD-0000345,9,307.87,18.07,2752.76
1263,8,22,2026-02-01T23:19:48.982353,3833,PROD-0001197,3,339.68,4.28,1014.76
1263,8,22,2026-02-01T23:19:48.982353,3834,PROD-0000548,5,303.28,14.77,1501.63
1263,8,22,2026-02-01T23:19:48.982353,3835,PROD-0001071,1,207.32,3.37,203.95
1264,7,45,2025-07-10T00:37:48.982353,3836,PROD-0000517,3,199.22,17.7,579.96
1264,7,45,2025-07-10T00:37:48.982353,3837,PROD-0000963,4,28.03,0.3,111.82
1265,5,5017,2025-08-13T16:05:48.982353,3838,PROD-0000742,9,370.26,10.84,3321.5
1265,5,5017,2025-08-13T16:05:48.982353,3839,PROD-0000629,5,6.03,0.16,29.99
1265,5,5017,2025-08-13T16:05:48.982353,3840,PROD-0000381,4,89.52,3.72,354.36
1265,5,5017,2025-08-13T16:05:48.982353,3841,PROD-0001114,8,134.76,7.23,1070.85
1266,5,5006,2026-03-28T16:01:48.982353,3842,PROD-0000805,7,160.65,5.28,1119.27
1266,5,5006,2026-03-28T16:01:48.982353,3843,PROD-0000382,6,199.63,17.32,1180.46
1266,5,5006,2026-03-28T16:01:48.982353,3844,PROD-0001069,9,271.55,1.55,2442.4
1266,5,5006,2026-03-28T16:01:48.982353,3845,PROD-0000303,6,32.22,8.26,185.06
1266,5,5006,2026-03-28T16:01:48.982353,3846,PROD-0001135,6,114.74,4.22,684.22
1267,7,5019,2025-08-13T16:11:48.982353,3847,PROD-0000035,1,222.31,11.59,210.72
1267,7,5019,2025-08-13T16:11:48.982353,3848,PROD-0000670,10,93.08,3.24,927.56
1267,7,5019,2025-08-13T16:11:48.982353,3849,PROD-0000921,8,411.26,1.83,3288.25
1267,7,5019,2025-08-13T16:11:48.982353,3850,PROD-0000599,7,443.72,2.84,3103.2
1268,4,5016,2025-11-19T01:28:48.982353,3851,PROD-0000423,9,169.02,2.03,1519.15
1268,4,5016,2025-11-19T01:28:48.982353,3852,PROD-0000160,5,303.4,5.27,1511.73
1268,4,5016,2025-11-19T01:28:48.982353,3853,PROD-0000691,4,126.72,10.84,496.04
1268,4,5016,2025-11-19T01:28:48.982353,3854,PROD-0000603,1,185.45,0.81,184.64
1268,4,5016,2025-11-19T01:28:48.982353,3855,PROD-0000956,8,110.81,7.42,879.06
1269,2,5012,2026-01-19T17:44:48.982353,3856,PROD-0000046,5,441.46,2.08,2205.22
1269,2,5012,2026-01-19T17:44:48.982353,3857,PROD-0000379,6,17.75,3.16,103.34
1269,2,5012,2026-01-19T17:44:48.982353,3858,PROD-0000912,8,201.85,13.97,1600.83
1270,3,5018,2026-03-15T22:24:48.982353,3859,PROD-0000240,7,22.06,5.35,149.07
1270,3,5018,2026-03-15T22:24:48.982353,3860,PROD-0000059,6,44.96,9.07,260.69
1271,1,24,2026-05-03T19:52:48.982353,3861,PROD-0001022,7,203.88,4.44,1422.72
1271,1,24,2026-05-03T19:52:48.982353,3862,PROD-0000166,5,147.33,19.87,716.78
1272,3,5018,2026-04-30T20:27:48.982353,3863,PROD-0001179,5,274.67,3.17,1370.18
1272,3,5018,2026-04-30T20:27:48.982353,3864,PROD-0000604,7,136.55,2.8,953.05
1272,3,5018,2026-04-30T20:27:48.982353,3865,PROD-0000162,5,28.75,2.6,141.15
1272,3,5018,2026-04-30T20:27:48.982353,3866,PROD-0000880,9,311.55,0.41,2803.54
1272,3,5018,2026-04-30T20:27:48.982353,3867,PROD-0000488,5,145.5,14.37,713.13
1273,5,34,2026-02-11T16:36:48.982353,3868,PROD-0000543,10,327.53,3.08,3272.22
1273,5,34,2026-02-11T16:36:48.982353,3869,PROD-0001194,2,487.13,4.93,969.33
1273,5,34,2026-02-11T16:36:48.982353,3870,PROD-0000082,4,269.84,18.78,1060.58
1274,6,5010,2026-04-26T19:18:48.982353,3871,PROD-0000033,3,37.41,9.08,103.15
1274,6,5010,2026-04-26T19:18:48.982353,3872,PROD-0000176,3,228.95,13.05,673.8
1274,6,5010,2026-04-26T19:18:48.982353,3873,PROD-0001163,9,341.51,12.11,3061.48
1275,5,5006,2026-05-05T04:07:48.982353,3874,PROD-0000896,5,222.61,10.39,1102.66
1275,5,5006,2026-05-05T04:07:48.982353,3875,PROD-0000590,3,80.41,6.55,234.68
1276,2,5012,2025-08-03T20:48:48.982353,3876,PROD-0000013,8,301.58,0.14,2412.5
1276,2,5012,2025-08-03T20:48:48.982353,3877,PROD-0000343,9,476.57,8.33,4280.8
1276,2,5012,2025-08-03T20:48:48.982353,3878,PROD-0001109,3,149.5,18.71,429.79
1277,6,5010,2026-04-08T23:15:48.982353,3879,PROD-0000631,4,63.61,3.7,250.74
1277,6,5010,2026-04-08T23:15:48.982353,3880,PROD-0000962,2,85.48,11.17,159.79
1277,6,5010,2026-04-08T23:15:48.982353,3881,PROD-0000750,10,301.79,0.23,3017.67
1277,6,5010,2026-04-08T23:15:48.982353,3882,PROD-0000965,10,86.99,19.27,850.63
1278,4,5016,2026-04-19T23:25:48.982353,3883,PROD-0000062,4,123.6,12.19,482.21
1278,4,5016,2026-04-19T23:25:48.982353,3884,PROD-0000677,9,155.57,16.7,1383.43
1278,4,5016,2026-04-19T23:25:48.982353,3885,PROD-0001086,5,269.43,11.73,1335.42
1278,4,5016,2026-04-19T23:25:48.982353,3886,PROD-0000006,5,138.04,8.36,681.84
1278,4,5016,2026-04-19T23:25:48.982353,3887,PROD-0000951,2,80.02,3.58,156.46
1279,7,5008,2026-01-16T22:03:48.982353,3888,PROD-0000315,2,441.09,13.07,869.11
1279,7,5008,2026-01-16T22:03:48.982353,3889,PROD-0001096,8,293.52,7.6,2340.56
1279,7,5008,2026-01-16T22:03:48.982353,3890,PROD-0000961,7,23.67,0.62,165.07
1279,7,5008,2026-01-16T22:03:48.982353,3891,PROD-0001062,1,199.16,15.66,183.5
1279,7,5008,2026-01-16T22:03:48.982353,3892,PROD-0001116,8,206.51,7.96,1644.12
1280,2,5012,2026-01-01T22:35:48.982353,3893,PROD-0001028,10,82.09,17.62,803.28
1280,2,5012,2026-01-01T22:35:48.982353,3894,PROD-0000157,4,38.35,2.57,150.83
1280,2,5012,2026-01-01T22:35:48.982353,3895,PROD-0000900,5,253.01,9.58,1255.47
1280,2,5012,2026-01-01T22:35:48.982353,3896,PROD-0000836,5,297.14,7.7,1478
1281,1,5007,2026-04-19T16:32:48.982353,3897,PROD-0000001,1,432.92,5.2,427.72
1281,1,5007,2026-04-19T16:32:48.982353,3898,PROD-0000151,10,491.05,2.82,4907.68
1281,1,5007,2026-04-19T16:32:48.982353,3899,PROD-0000499,2,37.41,9.14,65.68
1281,1,5007,2026-04-19T16:32:48.982353,3900,PROD-0000969,10,32.26,8.17,314.43
1281,1,5007,2026-04-19T16:32:48.982353,3901,PROD-0000813,10,273.9,9.8,2729.2
1282,2,5012,2026-03-18T01:29:48.982353,3902,PROD-0000681,4,402.33,15.52,1593.8
1282,2,5012,2026-03-18T01:29:48.982353,3903,PROD-0000125,2,378.24,15.42,741.06
1282,2,5012,2026-03-18T01:29:48.982353,3904,PROD-0000050,2,464.78,3.76,925.8
1282,2,5012,2026-03-18T01:29:48.982353,3905,PROD-0000161,4,296.05,6.43,1177.77
1282,2,5012,2026-03-18T01:29:48.982353,3906,PROD-0000579,8,48.25,5.21,380.79
1283,5,5017,2025-06-18T16:52:48.982353,3907,PROD-0000276,7,465.48,7.98,3250.38
1283,5,5017,2025-06-18T16:52:48.982353,3908,PROD-0000491,8,215.79,9.61,1716.71
1283,5,5017,2025-06-18T16:52:48.982353,3909,PROD-0000134,4,258.25,18.15,1014.85
1283,5,5017,2025-06-18T16:52:48.982353,3910,PROD-0000584,8,71.61,6.33,566.55
1284,2,5012,2025-09-25T19:13:48.982353,3911,PROD-0001122,1,433.68,14.14,419.54
1284,2,5012,2025-09-25T19:13:48.982353,3912,PROD-0000197,10,412.65,9.03,4117.47
1284,2,5012,2025-09-25T19:13:48.982353,3913,PROD-0000495,5,420.8,12.33,2091.67
1284,2,5012,2025-09-25T19:13:48.982353,3914,PROD-0001068,2,142.4,11.37,273.43
1285,6,5009,2026-06-01T00:46:48.982353,3915,PROD-0000562,1,346.96,4.36,342.6
1285,6,5009,2026-06-01T00:46:48.982353,3916,PROD-0001124,7,303.8,11.13,2115.47
1285,6,5009,2026-06-01T00:46:48.982353,3917,PROD-0000508,10,243.05,6.07,2424.43
1285,6,5009,2026-06-01T00:46:48.982353,3918,PROD-0000879,5,488.42,12.09,2430.01
1286,1,5007,2026-05-11T19:14:48.982353,3919,PROD-0000694,4,373.26,4.87,1488.17
1287,2,5012,2025-07-01T01:51:48.982353,3920,PROD-0000547,4,153.89,19.65,595.91
1287,2,5012,2025-07-01T01:51:48.982353,3921,PROD-0000638,10,65.74,6.58,650.82
1288,7,5019,2025-12-16T18:49:48.982353,3922,PROD-0000260,2,239.69,10.45,468.93
1288,7,5019,2025-12-16T18:49:48.982353,3923,PROD-0001146,10,156.5,7.86,1557.14
1288,7,5019,2025-12-16T18:49:48.982353,3924,PROD-0000802,10,262.68,3.91,2622.89
1288,7,5019,2025-12-16T18:49:48.982353,3925,PROD-0000784,1,436.86,16.44,420.42
1289,6,5010,2025-09-21T21:28:48.982353,3926,PROD-0000517,3,431,14.68,1278.32
1290,2,5012,2026-01-29T15:58:48.982353,3927,PROD-0001129,1,327.48,11.79,315.69
1290,2,5012,2026-01-29T15:58:48.982353,3928,PROD-0000317,3,392.17,18.9,1157.61
1290,2,5012,2026-01-29T15:58:48.982353,3929,PROD-0000758,4,205.66,17.86,804.78
1290,2,5012,2026-01-29T15:58:48.982353,3930,PROD-0000550,9,55.57,0.24,499.89
1290,2,5012,2026-01-29T15:58:48.982353,3931,PROD-0001174,3,159.58,11.06,467.68
1291,1,5007,2025-07-11T17:58:48.982353,3932,PROD-0001060,6,279.95,17.17,1662.53
1291,1,5007,2025-07-11T17:58:48.982353,3933,PROD-0001072,2,274.46,16.91,532.01
1291,1,5007,2025-07-11T17:58:48.982353,3934,PROD-0000059,1,245.92,14.29,231.63
1292,4,5016,2026-01-14T18:59:48.982353,3935,PROD-0000233,5,308.18,8.2,1532.7
1292,4,5016,2026-01-14T18:59:48.982353,3936,PROD-0000062,4,301.35,0.13,1205.27
1292,4,5016,2026-01-14T18:59:48.982353,3937,PROD-0000984,10,176.48,15.96,1748.84
1292,4,5016,2026-01-14T18:59:48.982353,3938,PROD-0001187,5,171.58,4.18,853.72
1292,4,5016,2026-01-14T18:59:48.982353,3939,PROD-0000770,5,152.62,15.74,747.36
1293,9,5015,2026-01-08T20:17:48.982353,3940,PROD-0000106,3,276.43,3.63,825.66
1293,9,5015,2026-01-08T20:17:48.982353,3941,PROD-0000667,5,191.15,8.28,947.47
1293,9,5015,2026-01-08T20:17:48.982353,3942,PROD-0000035,5,412.23,19.65,2041.5
1293,9,5015,2026-01-08T20:17:48.982353,3943,PROD-0000727,5,178.28,1.92,889.48
1294,6,5009,2026-03-21T18:34:48.982353,3944,PROD-0000164,4,96.45,9.08,376.72
1295,3,12,2025-07-13T15:38:48.982353,3945,PROD-0000078,8,407,7.51,3248.49
1295,3,12,2025-07-13T15:38:48.982353,3946,PROD-0000144,10,407.38,8.34,4065.46
1296,1,5014,2025-11-07T16:31:48.982353,3947,PROD-0000760,1,240.99,3.33,237.66
1296,1,5014,2025-11-07T16:31:48.982353,3948,PROD-0000358,5,47.24,9.28,226.92
1296,1,5014,2025-11-07T16:31:48.982353,3949,PROD-0000642,3,417.37,18.68,1233.43
1296,1,5014,2025-11-07T16:31:48.982353,3950,PROD-0000211,1,475.22,5.58,469.64
1297,6,5010,2025-10-11T22:53:48.982353,3951,PROD-0000721,6,147.44,7.76,876.88
1298,5,5017,2025-12-25T03:26:48.982353,3952,PROD-0000192,10,426.4,5.78,4258.22
1298,5,5017,2025-12-25T03:26:48.982353,3953,PROD-0000226,9,183.73,5.18,1648.39
1298,5,5017,2025-12-25T03:26:48.982353,3954,PROD-0000836,2,473.41,2.46,944.36
1299,7,5008,2026-05-03T01:15:48.982353,3955,PROD-0000740,10,343.48,12.39,3422.41
1299,7,5008,2026-05-03T01:15:48.982353,3956,PROD-0000786,5,55.55,16.11,261.64
1299,7,5008,2026-05-03T01:15:48.982353,3957,PROD-0000416,8,480.18,0.82,3840.62
1299,7,5008,2026-05-03T01:15:48.982353,3958,PROD-0000840,2,5.49,1.3,9.68
1300,7,45,2025-06-30T23:28:48.982353,3959,PROD-0000508,9,166.9,0.58,1501.52
1301,1,5007,2025-10-13T15:42:48.982353,3960,PROD-0000455,4,434.37,6.14,1731.34
1302,5,34,2026-03-18T04:23:48.982353,3961,PROD-0001114,6,168.9,1.79,1011.61
1302,5,34,2026-03-18T04:23:48.982353,3962,PROD-0000459,5,239.27,3.13,1193.22
1302,5,34,2026-03-18T04:23:48.982353,3963,PROD-0001142,3,126.28,1.68,377.16
1302,5,34,2026-03-18T04:23:48.982353,3964,PROD-0000864,7,394.63,1.01,2761.4
1303,7,45,2025-11-20T03:30:48.982353,3965,PROD-0000700,9,248.91,13.35,2226.84
1303,7,45,2025-11-20T03:30:48.982353,3966,PROD-0000683,6,33,6.67,191.33
1304,6,5010,2025-10-06T21:53:48.982353,3967,PROD-0000698,10,165.33,4.22,1649.08
1304,6,5010,2025-10-06T21:53:48.982353,3968,PROD-0000519,5,423.39,19.13,2097.82
1304,6,5010,2025-10-06T21:53:48.982353,3969,PROD-0000792,8,434.28,7.66,3466.58
1305,1,5007,2025-11-29T17:29:48.982353,3970,PROD-0000380,3,495.72,10.72,1476.44
1306,4,5016,2025-11-29T01:30:48.982353,3971,PROD-0001044,9,87.23,8.87,776.2
1307,8,22,2026-03-02T16:51:48.982353,3972,PROD-0000194,2,417.91,6.74,829.08
1307,8,22,2026-03-02T16:51:48.982353,3973,PROD-0000839,8,239.7,13.67,1903.93
1308,3,5013,2025-07-16T16:01:48.982353,3974,PROD-0000132,7,162.16,15.15,1119.97
1309,4,5016,2026-06-04T22:11:48.982353,3975,PROD-0000118,6,446.02,13.28,2662.84
1309,4,5016,2026-06-04T22:11:48.982353,3976,PROD-0001079,2,159.74,17.22,302.26
1309,4,5016,2026-06-04T22:11:48.982353,3977,PROD-0000988,3,270.43,18.15,793.14
1310,6,5010,2026-05-17T20:54:48.982353,3978,PROD-0000466,5,404.76,12.76,2011.04
1310,6,5010,2026-05-17T20:54:48.982353,3979,PROD-0001166,9,322.78,17.51,2887.51
1311,4,5016,2026-01-12T03:00:48.982353,3980,PROD-0000013,9,110.07,12.41,978.22
1311,4,5016,2026-01-12T03:00:48.982353,3981,PROD-0000581,8,418.03,9.09,3335.15
1311,4,5016,2026-01-12T03:00:48.982353,3982,PROD-0000498,10,125.82,15.71,1242.49
1312,1,10,2025-09-09T23:43:48.982353,3983,PROD-0000675,2,92.15,14.08,170.22
1312,1,10,2025-09-09T23:43:48.982353,3984,PROD-0000205,6,123.69,2.69,739.45
1312,1,10,2025-09-09T23:43:48.982353,3985,PROD-0000723,7,375.13,17.12,2608.79
1312,1,10,2025-09-09T23:43:48.982353,3986,PROD-0000932,2,352.68,11.3,694.06
1312,1,10,2025-09-09T23:43:48.982353,3987,PROD-0000393,5,51.79,2.96,255.99
1313,5,5017,2026-05-15T19:12:48.982353,3988,PROD-0000933,1,233.2,13.22,219.98
1314,3,12,2025-06-30T03:06:48.982353,3989,PROD-0000868,10,274.3,15.34,2727.66
1314,3,12,2025-06-30T03:06:48.982353,3990,PROD-0000386,10,352.23,16.75,3505.55
1314,3,12,2025-06-30T03:06:48.982353,3991,PROD-0000480,1,166.09,19.91,146.18
1314,3,12,2025-06-30T03:06:48.982353,3992,PROD-0000489,1,161.48,14.75,146.73
1314,3,12,2025-06-30T03:06:48.982353,3993,PROD-0000310,4,322.27,15.26,1273.82
1315,1,5014,2026-03-17T20:56:48.982353,3994,PROD-0000432,9,305.02,17.67,2727.51
1316,2,5012,2025-12-22T19:35:48.982353,3995,PROD-0000374,4,293.27,7.18,1165.9
1316,2,5012,2025-12-22T19:35:48.982353,3996,PROD-0001124,4,304.29,10.56,1206.6
1316,2,5012,2025-12-22T19:35:48.982353,3997,PROD-0001007,10,82.14,11.24,810.16
1316,2,5012,2025-12-22T19:35:48.982353,3998,PROD-0000653,10,268.71,6.88,2680.22
1316,2,5012,2025-12-22T19:35:48.982353,3999,PROD-0001063,7,180.48,13.71,1249.65
1317,7,45,2026-04-29T04:00:48.982353,4000,PROD-0001178,5,337.15,10.53,1675.22
1318,5,5017,2026-01-11T18:49:48.982353,4001,PROD-0001155,6,333.86,17.85,1985.31
1318,5,5017,2026-01-11T18:49:48.982353,4002,PROD-0000030,5,328.49,18.08,1624.37
1318,5,5017,2026-01-11T18:49:48.982353,4003,PROD-0000953,10,287.27,16.35,2856.35
1318,5,5017,2026-01-11T18:49:48.982353,4004,PROD-0000920,4,22.78,2.99,88.13
1319,2,5012,2025-08-09T17:28:48.982353,4005,PROD-0000436,3,156.12,0.7,467.66
1320,8,22,2025-09-29T18:53:48.982353,4006,PROD-0000339,7,495.26,12.41,3454.41
1320,8,22,2025-09-29T18:53:48.982353,4007,PROD-0000953,9,156.64,15.85,1393.91
1320,8,22,2025-09-29T18:53:48.982353,4008,PROD-0000962,9,257.76,8.51,2311.33
1320,8,22,2025-09-29T18:53:48.982353,4009,PROD-0000008,3,107.85,6.32,317.23
1320,8,22,2025-09-29T18:53:48.982353,4010,PROD-0000137,2,338.62,8.99,668.25
1321,7,45,2025-11-22T02:46:48.982353,4011,PROD-0000227,2,407.49,19.32,795.66
1321,7,45,2025-11-22T02:46:48.982353,4012,PROD-0001089,2,133.03,0.16,265.9
1321,7,45,2025-11-22T02:46:48.982353,4013,PROD-0001099,3,334.74,4.17,1000.05
1321,7,45,2025-11-22T02:46:48.982353,4014,PROD-0000932,1,144.75,10.37,134.38
1322,4,5016,2025-09-19T15:46:48.982353,4015,PROD-0000556,9,81.79,18.73,717.38
1322,4,5016,2025-09-19T15:46:48.982353,4016,PROD-0000229,5,17.58,4.95,82.95
1322,4,5016,2025-09-19T15:46:48.982353,4017,PROD-0000424,4,328.58,18.24,1296.08
1322,4,5016,2025-09-19T15:46:48.982353,4018,PROD-0000038,7,278.39,14.82,1933.91
1323,8,22,2025-11-25T04:12:48.982353,4019,PROD-0000266,6,494.12,7.08,2957.64
1323,8,22,2025-11-25T04:12:48.982353,4020,PROD-0001100,8,446.45,0.75,3570.85
1324,4,5016,2025-10-20T16:39:48.982353,4021,PROD-0000492,2,224.34,5.66,443.02
1324,4,5016,2025-10-20T16:39:48.982353,4022,PROD-0000476,7,463.43,3.72,3240.29
